Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly,Survived
1,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,0.9351182289714443,-0.5563385795422586,1.2525144858048467,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.33981696389004046,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.6394992804766865,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-2.1112148982715415,3.3085909915393783,0.7277823612437324,0.1638233740098041,2.592413953320128,3.0541110795281816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5016232000761743,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-2.1357482950009175,0.4783345406270387,0.7277823612437324,-0.36063930344145523,0.7031624336026958,0.3517161889431792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,-0.33981696389004046,0.07341192703021858,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-2.0368712718188866,-0.46508427634374117,0.7277823612437324,-0.40670872969896044,0.07341192703021858,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.45763600777381064,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1.605966424361199,0.4783345406270387,-0.46618317148792077,0.9607109665140879,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2,-0.029593357597206858,0.4783345406270387,-0.46618317148792077,-0.08535131670011094,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,1.4572791714558895,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,1.2525144858048467,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.11909389530810277,0.4783345406270387,0.7277823612437324,-0.2351847076441813,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,1.15990466564527,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,0.7277823612437324,-0.36159296659291,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,1.0855610391926154,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,1.3085919185505797,0.4783345406270387,0.7277823612437324,0.43173817031599243,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2,0.5279838407977042,-0.46508427634374117,1.9217478939753856,-0.12118239860018547,0.7031624336026958,1.2525144858048467,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,-0.029593357597206858,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,3.0928389534142955,-0.46508427634374117,-0.46618317148792077,0.3682300346841773,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1.6803100508138538,0.4783345406270387,0.7277823612437324,1.2843255211203108,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3,1.0112174127399605,0.4783345406270387,6.697610024901998,0.314004498024383,3.851914966465082,2.153312782666514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,1.4217533575978185,-0.46618317148792077,-0.17844383236657607,0.7031624336026958,0.3517161889431792,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1,0.7138429069293413,-0.46508427634374117,0.7277823612437324,0.48266544839084263,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
3,-0.2526242369551713,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.3269678634078261,0.4783345406270387,-0.46618317148792077,-0.4975461859920073,0.07341192703021858,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.11909389530810277,-0.46508427634374117,1.9217478939753856,2.7703471811842633,0.7031624336026958,0.3517161889431792,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,1.15990466564527,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.4572791714558895,0.4783345406270387,-0.46618317148792077,0.9351182289714443,0.07341192703021858,1.2525144858048467,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2,-0.5499987427657905,0.4783345406270387,1.9217478939753856,0.2032129937392154,1.3329129401751731,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-1.8881840189135772,-0.46508427634374117,1.9217478939753856,-0.20395119831705918,0.7031624336026958,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,-0.029593357597206858,-0.46508427634374117,1.9217478939753856,-0.3451100026040101,0.7031624336026958,-0.5490821079184883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,0.3421247746660672,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.3829355450032346,-0.46508427634374117,-0.46618317148792077,-0.1226566202404256,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,1.8289973037191634,0.4783345406270387,-0.46618317148792077,0.5742837424170676,0.07341192703021858,-0.5490821079184883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.3739135449054821,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,-0.7730296221237549,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,-0.5499987427657905,0.4783345406270387,-0.46618317148792077,0.7242045871872537,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1,1.1970764788715975,-0.46508427634374117,-0.46618317148792077,-0.06912654972164857,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.08535131670011094,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.47565511631313573,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.3421247746660672,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,0.11909389530810277,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.17828061050251648,7.082266259422497,1.9217478939753856,0.7856304888639273,5.741166486182514,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,0.7881865333819961,0.4783345406270387,4.309678959438692,-0.08161995345249745,2.592413953320128,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.47047714457516815,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.17828061050251648,-0.46508427634374117,1.9217478939753856,3.741361588187253,0.7031624336026958,-0.5490821079184883,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2,0.230609334987085,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1.0855610391926154,-0.46508427634374117,-0.46618317148792077,-0.08535131670011094,-0.5563385795422586,-0.5490821079184883,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2,-0.47565511631313573,-0.46508427634374117,-0.46618317148792077,-0.34927447051429306,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.3421247746660672,0.4783345406270387,0.7277823612437324,-0.3627215373965967,0.7031624336026958,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,0.19343752176075757,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,-1.8881840189135772,-0.46508427634374117,1.9217478939753856,1.0419180907646057,0.7031624336026958,-0.5490821079184883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-2.0368712718188866,3.3085909915393783,1.9217478939753856,-0.01134455746647263,3.222164459892605,3.9549093763898493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,1.2525144858048467,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.3269678634078261,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.11909389530810277,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.8289973037191634,-0.46508427634374117,-0.46618317148792077,-0.3710504732171626,-0.5563385795422586,-0.5490821079184883,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.26778114821341237,2.3651721745685985,-0.46618317148792077,-0.3325291450470453,1.3329129401751731,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,-0.47565511631313573,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.7730296221237549,0.4783345406270387,0.7277823612437324,0.10265775157752322,0.7031624336026958,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,2.6467771946983665,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,-0.24680981981573616,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.42310632209569954,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.8289973037191634,-0.46508427634374117,0.7277823612437324,0.946743341142999,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.3085919185505797,-0.46508427634374117,-0.46618317148792077,0.4201984297365983,-0.5563385795422586,0.3517161889431792,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,-1.3677786337449935,4.252009808510158,1.9217478939753856,0.314004498024383,3.851914966465082,2.153312782666514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,-0.6243423692184453,1.4217533575978185,-0.46618317148792077,0.8678787300920157,0.7031624336026958,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,-0.029593357597206858,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.1597037267703028,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.7138429069293413,-0.46508427634374117,5.503644492170345,-0.05611258750201434,2.592413953320128,2.153312782666514,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,0.4908120275713768,0.4783345406270387,-0.46618317148792077,-0.3387758469124697,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,-0.9217168750290646,0.4783345406270387,-0.46618317148792077,1.6049895502120983,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.3677786337449935,3.3085909915393783,1.9217478939753856,-0.01134455746647263,3.222164459892605,3.9549093763898493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,1.3085919185505797,0.4783345406270387,-0.46618317148792077,-0.36063930344145523,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.6394992804766865,0.4783345406270387,5.503644492170345,-0.009002044266938455,3.222164459892605,2.153312782666514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.40540733347699703,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.03789304039452642,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1.3829355450032346,0.4783345406270387,-0.46618317148792077,0.16200141929905532,0.07341192703021858,-0.5490821079184883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5014503746578975,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,2.3883426220079627,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.11909389530810277,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.5908095131029578,2.3651721745685985,0.7277823612437324,-0.22373242089090317,1.9626634467476503,2.153312782666514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,-0.2526242369551713,-0.46508427634374117,-0.46618317148792077,-0.27136352261476443,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,-0.40131148986048093,1.4217533575978185,-0.46618317148792077,0.8678787300920157,0.7031624336026958,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-1.8881840189135772,0.4783345406270387,0.7277823612437324,-0.18364941725442976,0.7031624336026958,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1.15990466564527,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,4.075039579498675,-0.5563385795422586,2.153312782666514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.02748187061881904,-0.5563385795422586,-0.5490821079184883,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1.605966424361199,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.1075759411607016,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.07341192703021858,0.3517161889431792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,-1.5908095131029578,3.3085909915393783,0.7277823612437324,-0.05611258750201434,2.592413953320128,2.153312782666514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0.9368737862873057,0.4783345406270387,-0.46618317148792077,-0.10036005904877071,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.7881865333819961,0.4783345406270387,0.7277823612437324,2.138041442728316,0.7031624336026958,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
3,-1.8138403924609223,3.3085909915393783,1.9217478939753856,-0.009002044266938455,3.222164459892605,2.153312782666514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,-1.8881840189135772,3.3085909915393783,0.7277823612437324,-0.05611258750201434,2.592413953320128,2.153312782666514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,-2.123853314768493,0.4783345406270387,0.7277823612437324,-0.2721443603479425,0.7031624336026958,1.2525144858048467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,-0.10393698404986167,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.5790135894869175,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.023404856534652064,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.9217168750290646,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4811485935952681,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.029593357597206858,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.416468401118722,-0.46508427634374117,-0.46618317148792077,-0.5142040576331391,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.7394967660082674,3.3085909915393783,1.9217478939753856,-0.01134455746647263,3.222164459892605,3.9549093763898493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.49849984914346207,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
