Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly
3,1.1706045476650961,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.656579955700741,3.3624113695574844,0.7107630931786129,-0.08035472629872359,2.6001456704143098,2.191153354774473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0.426608625726718,0.481287771858981,0.7107630931786129,-0.25194604034656604,0.7050506355744817,0.5049571517175739,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,2.658596391541853,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.4916093204225374,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.9869836259562007,-0.47908676070718687,-0.444999501816175,-0.4597890404608541,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,-0.14077420307613292,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.27780944133904234,-0.47908676070718687,-0.444999501816175,-0.4759814602371998,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.4597890404608541,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.9474057710835827,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,0.8810399881834134,-0.5583460543187373,0.5049571517175739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.7637848493746872,0.481287771858981,-0.444999501816175,1.1174821851134276,0.07335229062787217,-0.05710824930139227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.39453600554125207,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.47235629163055526,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,-0.10750385567179178,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.428986684502417,-0.47908676070718687,-0.444999501816175,-0.5036932157780193,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-2.02857791666993,0.481287771858981,1.8665256881734007,2.286638695933064,1.3367489805210908,2.191153354774473,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,-0.05377015651666348,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.5426025086342854,-0.47908676070718687,0.7107630931786129,4.14216046294407,0.07335229062787217,0.5049571517175739,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-0.24298770401782244,1.4416623044251486,-0.444999501816175,-0.19394334264025312,0.7050506355744817,0.5049571517175739,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,1.0670225527365402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.6893852571808494,-0.47908676070718687,-0.444999501816175,-0.40468647763985677,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-2.108929476239275,0.481287771858981,1.8665256881734007,2.286638695933064,1.3367489805210908,2.191153354774473,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.05461066475752886,-0.47908676070718687,-0.444999501816175,1.5003792603286252,-0.5583460543187373,1.0670225527365402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.9125840337623629,0.481287771858981,-0.444999501816175,1.4620336768749818,0.07335229062787217,0.5049571517175739,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,0.05461066475752886,0.481287771858981,-0.444999501816175,-0.17944266821367488,0.07335229062787217,-0.05710824930139227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0.05461066475752886,-0.47908676070718687,-0.444999501816175,0.4572181428898986,-0.5583460543187373,-0.05710824930139227,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,0.9643376623594495,-0.5583460543187373,0.5049571517175739,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.838184441568525,1.4416623044251486,1.8665256881734007,4.429355020367108,1.9684473254677004,2.753218755793439,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2,-0.24298770401782244,0.481287771858981,0.7107630931786129,-0.14077420307613292,0.7050506355744817,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1.0218053632774207,0.481287771858981,0.7107630931786129,-0.13594064493394017,0.7050506355744817,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4916093204225374,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.3917868884054981,0.481287771858981,-0.444999501816175,-0.14077420307613292,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2,1.8402008774096366,-0.47908676070718687,-0.444999501816175,-0.3727849939013847,-0.5583460543187373,-0.6191736503203585,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.12901025695136667,-0.47908676070718687,1.8665256881734007,2.544106870781617,0.7050506355744817,1.0670225527365402,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0.7986065866959071,0.481287771858981,0.7107630931786129,1.9569900306355188,0.7050506355744817,1.6290879537555065,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.16858811182398462,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.40468647763985677,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.5405860727931737,0.481287771858981,0.7107630931786129,-0.08277150536981996,0.7050506355744817,0.5049571517175739,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,7.203909499822155,1.8665256881734007,0.7012316252938433,5.758637395147358,5.001480359869304,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0.5010082179205558,-0.47908676070718687,-0.444999501816175,1.9789015164057067,-0.5583460543187373,1.0670225527365402,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,2.3609980227665015,-0.47908676070718687,-0.444999501816175,-0.5228669742164694,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0.12901025695136667,0.481287771858981,0.7107630931786129,-0.24662912639015405,0.7050506355744817,0.5049571517175739,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,-0.9869836259562007,-0.47908676070718687,0.7107630931786129,0.47751908708710805,0.07335229062787217,-0.05710824930139227,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3,-0.838184441568525,1.4416623044251486,-0.444999501816175,-0.19394334264025312,0.7050506355744817,0.5049571517175739,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,1.2078043437620152,-0.47908676070718687,-0.444999501816175,-0.09243862165420545,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.6498074023082314,-0.47908676070718687,0.7107630931786129,2.3236154157208384,0.07335229062787217,0.5049571517175739,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.9869836259562007,1.4416623044251486,-0.444999501816175,-0.29544806362630077,0.7050506355744817,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,1.1706045476650961,0.481287771858981,-0.444999501816175,1.9405559329520634,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.019788927436308962,0.481287771858981,-0.444999501816175,0.6441956392159689,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0.873006178889745,-0.47908676070718687,-0.444999501816175,1.9569900306355188,-0.5583460543187373,1.6290879537555065,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1.1706045476650961,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.1706045476650961,-0.47908676070718687,-0.444999501816175,0.042901006327191425,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,-2.02857791666993,0.481287771858981,0.7107630931786129,-0.14077420307613292,0.7050506355744817,0.5049571517175739,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.3917868884054981,2.4020368369913165,1.8665256881734007,4.44143891572259,2.6001456704143098,2.191153354774473,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.3173872962116603,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0.7986065866959071,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.12901025695136667,0.481287771858981,-0.444999501816175,-0.3321831055069656,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-1.9541783244760924,0.481287771858981,0.7107630931786129,-0.33604995202071986,0.7050506355744817,0.5049571517175739,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,0.9474057710835827,-0.47908676070718687,-0.444999501816175,-0.4759814602371998,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.46618648059933593,-0.47908676070718687,-0.444999501816175,-0.4651059544172661,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.9102059749866638,-0.47908676070718687,-0.444999501816175,0.033233890042805934,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,-1.0613832181500384,0.481287771858981,0.7107630931786129,-0.5036932157780193,0.7050506355744817,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,-0.3173872962116603,0.481287771858981,-0.444999501816175,-0.29931491014005496,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.5037744195548081,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.4597890404608541,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.5405860727931737,-0.47908676070718687,0.7107630931786129,0.4199185414182256,0.07335229062787217,-0.05710824930139227,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2,0.6498074023082314,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.4911259646083181,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.4911259646083181,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,0.7986065866959071,0.481287771858981,4.178050878162977,-0.10403916119546806,2.6001456704143098,2.191153354774473,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,-0.019788927436308962,0.481287771858981,-0.444999501816175,-0.10750385567179178,0.07335229062787217,-0.05710824930139227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,1.1706045476650961,-0.47908676070718687,0.7107630931786129,-0.3640033854686489,0.07335229062787217,-0.05710824930139227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,0.426608625726718,-0.47908676070718687,-0.444999501816175,-0.507157910254343,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,0.481287771858981,-0.444999501816175,-0.3437836450482282,0.07335229062787217,-0.05710824930139227,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2.2865984305726634,0.481287771858981,-0.444999501816175,0.811436750935838,0.07335229062787217,-0.05710824930139227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,0.12901025695136667,-0.47908676070718687,-0.444999501816175,-0.5036932157780193,-0.5583460543187373,-0.6191736503203585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.3917868884054981,-0.47908676070718687,-0.444999501816175,0.6963980671516505,-0.5583460543187373,-0.05710824930139227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.3173872962116603,0.481287771858981,-0.444999501816175,0.42845847194385167,0.07335229062787217,-0.05710824930139227,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,-0.838184441568525,0.481287771858981,-0.444999501816175,-0.5178729419439559,0.07335229062787217,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,1.9789015164057067,-0.5583460543187373,1.0670225527365402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-1.9541783244760924,2.4020368369913165,0.7107630931786129,-0.23599529847733,1.9684473254677004,1.6290879537555065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.1706045476650961,0.481287771858981,-0.444999501816175,0.9452451076977882,0.07335229062787217,-0.05710824930139227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.5032910637405889,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.16858811182398462,-0.47908676070718687,1.8665256881734007,3.4457259384308845,0.7050506355744817,1.6290879537555065,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-0.6893852571808494,-0.47908676070718687,-0.444999501816175,-0.5658856416819849,-0.5583460543187373,-0.6191736503203585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.7637848493746872,-0.47908676070718687,-0.444999501816175,-0.4931405916419841,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.9474057710835827,-0.47908676070718687,-0.444999501816175,3.7555570153454396,-0.5583460543187373,1.6290879537555065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-2.102977508863768,-0.47908676070718687,1.8665256881734007,-0.33911056103635623,0.7050506355744817,0.5049571517175739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,0.20340984914520452,-0.47908676070718687,-0.444999501816175,-0.4902404567566684,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.426608625726718,0.481287771858981,-0.444999501816175,0.36191584371191265,0.07335229062787217,-0.05710824930139227,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.838184441568525,-0.47908676070718687,-0.444999501816175,0.7776018439404888,-0.5583460543187373,2.753218755793439,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,-2.102977508863768,4.322785902123652,1.8665256881734007,0.2633112576111806,3.8635423603075285,3.3152841568124054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0.5010082179205558,-0.47908676070718687,-0.444999501816175,-0.3921192264701557,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4940260994936338,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.9125840337623629,-0.47908676070718687,-0.444999501816175,-0.41145345903892666,-0.5583460543187373,-0.6191736503203585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.5010082179205558,0.481287771858981,1.8665256881734007,1.6766436583883395,1.3367489805210908,1.0670225527365402,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,-0.6149856649870116,-0.47908676070718687,-0.444999501816175,-0.49273843960455366,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.0941885196301468,1.4416623044251486,-0.444999501816175,-0.4902404567566684,0.7050506355744817,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,-0.46618648059933593,0.481287771858981,-0.444999501816175,1.5466209443633547,0.07335229062787217,0.5049571517175739,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,-0.3917868884054981,-0.47908676070718687,1.8665256881734007,-0.32058256596570306,0.7050506355744817,0.5049571517175739,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,-0.5405860727931737,-0.47908676070718687,-0.444999501816175,-0.49273843960455366,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.12901025695136667,-0.47908676070718687,-0.444999501816175,-0.4916093204225374,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1.245004139858934,-0.47908676070718687,-0.444999501816175,-0.14077420307613292,-0.5583460543187373,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.46618648059933593,-0.47908676070718687,-0.444999501816175,-0.44045480789208313,-0.5583460543187373,-0.6191736503203585,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-0.0941885196301468,-0.47908676070718687,-0.444999501816175,-0.3988862078692256,-0.5583460543187373,-0.6191736503203585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.7242069945020693,-0.47908676070718687,-0.444999501816175,-0.4902404567566684,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.48782367768557205,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.6149856649870116,0.481287771858981,-0.444999501816175,-0.45350541487600354,0.07335229062787217,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.0941885196301468,0.481287771858981,-0.444999501816175,-0.33701666364915833,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,-0.6893852571808494,-0.47908676070718687,-0.444999501816175,-0.4759814602371998,-0.5583460543187373,-0.6191736503203585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.35220903353288013,0.481287771858981,-0.444999501816175,-0.23744536591998783,0.07335229062787217,-0.05710824930139227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,1.6170021008281232,-0.47908676070718687,-0.444999501816175,-0.49362394745620336,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,-1.9541783244760924,0.481287771858981,0.7107630931786129,-0.2809473891997225,0.7050506355744817,0.5049571517175739,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,-0.6149856649870116,-0.47908676070718687,-0.444999501816175,-0.4931405916419841,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.838184441568525,2.4020368369913165,0.7107630931786129,-0.15108514930505848,1.9684473254677004,1.6290879537555065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.4908050163476765,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-0.24298770401782244,-0.47908676070718687,-0.444999501816175,-0.5108642826377764,-0.5583460543187373,-0.6191736503203585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.27780944133904234,0.481287771858981,-0.444999501816175,1.09661668132521,0.07335229062787217,0.5049571517175739,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,0.05461066475752886,-0.47908676070718687,-0.444999501816175,-0.6434642498641785,-0.5583460543187373,0.5049571517175739,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,1.0962049554712583,-0.47908676070718687,-0.444999501816175,-0.4902404567566684,-0.5583460543187373,-0.6191736503203585,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
